PROFIL_BASE
0.0650334107595331 0.00935514276517325
0.0202190572381586 0.0571387309692880
0 0.0261247819517081
0.756643575483659 0.229449901447607
0.671920786921116 0.260940929601012
0.420821692329926 0.177285825547660
0.299475362425781 0.138264414373812
0.182715601237879 0.102569739672313
0.182279778360756 0.0430432526623548
0.0696966554628234 0.0703656248393678
0.000406125237364094 0.0222365655368964
0.000124798752052276 0.0242535731528830
0.0339934262388886 0.000905806623102950
0.0126762429802645 0.0538626635913655
0.926384183496218 0.339332456027115
0.916945369490702 0.340342118558047
0.0186251408521925 0.00130951427803959
0.930842834922130 0.285876189472321
0.928308979654648 0.338703827375099
0.00602452957780829 0.0479540063074159
0.00588452437533974 0.0101382105881147
0.0278377893063624 0
0.0164693582827832 0.00211754471243584
0.00166052149710269 0.0401995749084043
0.940301676237696 0.293663036503170
